103099926,40.8041184,-74.0712825,woodpeck_fixbot,147510,5,2708189,2009-10-02T05:07:46Z
103101893,40.8319589,-74.0904935,JGregory,279045,4,10366985,2012-01-12T07:01:21Z
103103748,41.0175582,-74.2623693,RabidManatee,287009,3,4780968,2010-05-23T08:43:39Z
103105668,41.0785475,-74.1894067,will-i-am,3304486,3,34642782,2015-10-14T22:14:02Z
103107549,41.002832,-74.031584,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:03:10Z
103109625,40.950004,-74.071857,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:03:26Z
103110660,40.891594,-73.997664,woodpeck_fixbot,147510,3,2934108,2009-10-24T01:03:36Z
103111492,40.914337,-74.012915,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:03:45Z
103112371,40.831729,-74.053109,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:03:54Z
103113495,41.048681,-74.124582,woodpeck_fixbot,147510,2,3433778,2009-12-23T11:31:00Z
103114352,40.966189,-73.991199,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:04:11Z
103115184,41.012423,-74.22991,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:04:36Z
103115842,40.856431,-73.970384,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:04:47Z
103116506,40.8315121,-73.8539411,KindredCoda,14293,5,445336,2007-11-09T00:14:55Z
103117578,41.017747,-73.955308,woodpeck_fixbot,147510,2,2708189,2009-10-02T05:10:07Z
103118260,41.034546,-74.129082,woodpeck_fixbot,147510,2,2196274,2009-08-19T01:47:21Z
103118950,41.034699,-74.035175,woodpeck_fixbot,147510,2,2934108,2009-10-24T01:05:14Z
103119621,40.892564,-74.028903,woodpeck_fixbot,147510,2,2196274,2009-08-19T01:47:29Z
103120337,41.029996,-74.0907,woodpeck_fixbot,147510,2,2196274,2009-08-19T01:47:34Z
103120963,40.900269,-74.019804,woodpeck_fixbot,147510,2,2196274,2009-08-19T01:47:38Z
103121717,40.9964601,-74.1528341,KindredCoda,14293,3,26516375,2014-11-03T00:30:53Z
103122546,40.8994654,-74.0738257,KindredCoda,14293,3,3477073,2009-12-28T23:58:22Z
